Smiles,Score
CC1CC(C)C(C)C(C)(CO)C1,0
C=C(O)C(Cl)(Cl)N(C)C,0
CCN(CC)C(P)(N(N)NN)C1(C(C)=C(C)S)CCO1,0
CNCC1CC(P)C1C,0
CCC(C)(C)SC(O)(CN)C(C)C(C)COC,0
CCC(N)C1(C)OC(C)(CNC)C1N,0
CCOC1(O)C(N)=CC(C)=C1C(OO)C(C)O,0
COCc1cc(F)c(C)cc1OC(=N)Cl,0
C=NC1(OCN)C(F)C(C)(C)N1N,0
CC(C)(OO)C(CP)CCO,0
CC(OCl)(ONC(O)CN)C(=N)N,0
CC[SH]=C(N)C(N)(CC(C)N)N(C)C,0
CN(C)C(C)(C)CCNC1CCO1,7.106842518
CC=C(CC)N(F)C(C)C,0
CCC(CNN)CC(C)CC(C)(C)C(C)O,4.733800888
CC1=C(C(=CO)NN(C)N)C(NN)=CC1C(O)C(N)O,0
CCC(C)(CC)NO,0
CC(C)(C=O)C(C)(ON)C(C)(N)CO,6.61998558
COC1=C(C)C=C(C(C)F)C1,0
COC(C)(C)OC(C)CCCC(C)C,0
CCCC(CC(C)(CC)C(N)(C(C)O)C(O)F)=NC,0
CC(CN)PC(C)C(C)(C)P,0
CCC(Cl)(OC(C)O)C(N)(OC)C(C)(F)NO,0
CNc1c(C)c2c(S)c(c1CN)O2,0
CCCc1cc(C)c(COC)cc1C(CC)OCS,0
COc1cc([PH](C)(S)NP)c(N)c(C)c1SO,0
CC(O)C(C)C(C)(N)C(C)F,5.873740196
COCC(C)(CF)PC=N,0
CC(C(NP)=C(F)F)N(C)C,0
CCC(NC)NN,0
CCC(N)N,0
CP(N)O,0
CCc1c(C)cc(N)c(N(C)C)c1C,7.286955118
CCOC(C)(C(C)C)C(C)(F)NO,0
CC(CNN)NN(P)Cl,0
C=C(NC)C1(C)CN(C)C1C,0
C=C(NO)S(F)(S)C(C)=CO,0
CC(CCCN)N(O)P,0
CC(O)(CON)OON,0
CON(C1=C(C)C(C)(CN(C)O)C(C)C1)N(C)CS,0
CCC(C)(C)[SH](C)C,0
CC(C)C(CC(F)NN)C(C)CCCO,0
C=CCC(C)NCS,0
CCC1=C(C)C(C)=C(NO)C1(F)NN,0
CNC(C)(C)C(OC)(OO)C(N)ON(C)F,0
CCCOC(OC)OC=O,0
CC(=COCP)C(C)O,0
CCON(C)CN(C)N,0
CN(N)C1(COOS)OC(C)(O)N1CO,0
CCC(=O)c1cc(F)ccc1CN,7.985331535
C=CC,9.453253984
NCC(O)ON,0
NN1OS(O)(O)C1F,0
CC(COO)NN,0
COCCC(F)=C1CCN1,0
CC(C)c1ccc(C(C)(C)NN)c(N)c1O,6.500562668
CCc1cc(C)c(OP)c(N)c1C(C)(F)C(C)O,0
CC(F)Nc1c(O)cccc1[SH](C)O,0
CN=S(O)N(C(=O)OC(=N)O)C(C)C(C)(N)N,0
CCC(C)(O)CC,9.818157554
CCC(C)C(N)CCCC(C)(C)C(C)CF,6.180864334
Cc1cc(C(C)(N)N)c(OC(C)(CO)OF)c(C(C)(N)O)c1C,0
C=CN,0
CNCCNOC,7.83755517
CNc1ccc(N(N)O)c(O)c1C(C)N,0
CC(N)(O)c1c(N)cccc1Cl,0
C=C(CC(C)C)C(N)Cl,0
PNCCl,0
CCS(S)(Cl)C1(C2CN(C)N2)OC(O)(CN)P1CF,0
CCN(NC(C)(O)OO)ONC,0
CC(C)C(CN)CC(O)=C1CCN1,0
CCC(C)(F)C(CCO)CCO,7.124868631
COC(N)c1c(OO)ccc(NN)c1CO,0
Cc1cc(CN)cc(F)c1C(=O)O,7.945919514
CC(O)=CC(C)=C(O)O,0
C=C(N)c1c(C(C)F)cc(N)c(OC)c1CN,0
CC(=C1C2(P)N3OC2(C)C13C(C)(S)COON(O)O)C(C)(N)P,0
CCNN(O)N(C)COC,0
Cc1cc(C(C)O)c(N)c(NN)c1CF,6.29580164
COc1c2c(O)c(C(N)(F)OS)c(F)c1O2,0
CC(=N)C1(C)C2CN1C2C,0
C=C(F)C(C)(O)N(N)C(C)(N(C)C)C(N)(N)OC,0
CNC(CF)N(O)O,0
OCc1cccc(O)c1,9.844201922
CCC(OC)C(C)(CC)N(O)CC(C)N,0
COCC(CC(F)CCl)C(C)[SH](C)C,0
COC(C)(N)C(O)(O)F,0
CC1CC2(C(C)C)CC(C)(CC1(C)Cl)N2C,0
CCC[PH]1(C(ONC)N(OCCl)N(CC)C(C)(CC)C(C)O)CCN1,0
CN(C)CN(F)C(N)O,0
CCC1(O)C(OOC)C1(F)CN,0
CON(C)C(N)(OO)C(C)OCO,0
CC(C)CCOC(C)(CN)C(C)CCN,7.413971424
CNCC(C)(F)N(C)NN(N)P,0
CCC(C)(C)c1cc(C)ccc1O,8.936476231
CC(N)CC(C)(CO)C(C)(O)CCCCC(C)O,0
CC(N)(ON)C(C)(NO)N(N)CCN,0
CONC(NS)(OCNO)SCN,0
COC(C)=CC(C)C,6.589347363
C=C(C)CC1CC(C)C(Cl)C1C,6.002964497
CCC(C)(NO)C(N)(Cl)C(O)(F)NCl,0
Cc1cc(C(C)C)c(C)c(C(C)(C)CN)c1O,7.88429451
CCC(=NC(C)F)C(C)S,0
CCC1(N(C)Cl)CC(O)C1C(C)C,0
CNON(C(C)C)N(O)COO,0
CC(C)C(C)(N)C(C)CON,7.327424049
C[PH]1(O)CN(CCN)O1,0
CCc1c(C)cc(C)c(F)c1C(O)(OO)C(O)Cl,0
CNNCC(CC(CO)OC)OC,0
CC(CCN)N(N)OF,0
CCC1(C)C(O)=CC(CP)(C(C)(C)F)C1(N)OCl,0
OCCN(CNP)N(O)CP,0
Cc1cc(OOO)c(NN)cc1C(C)(N)C1CCS1,0
C=C=C(C)C(C)(Cl)NN,0
CCCC(C)(N)N(N)OC,0
CCCC(C)C(CC)(CCC)OCCN,7.444709778
CCC(N=N)NC,0
CNNCC(C)C(C)C[SH](C)C,0
CNc1cc(C(C)N(N)C(C)(N)F)c(C)c2c1CN2,0
CCC(ON)c1c(OCOC)cc(O)cc1N(C)N,2.808481216
CCN=C(N)CC,8.861452103
CCC1(C)CCC1O,7.008897305
CC(CO)N(N(C)C)[SH](C)CN,0
CONC(C)CCl,7.633769512
CN(C)CC(C)(C)COC(C)(CN)OF,0
Cc1c(O)c(O)cc(F)c1N(C)C,7.166312218
CC(C)(C(N)N)N(N)O,0
OC=C(O)NO,0
CC=C(C)C(C(=CC)OOC)C(Cl)[SH](O)C(N)OC,0
NCc1ccc(O)c(O)c1NCNN,0
CC(CO)C(C)C1(C)POC1C,0
CCC(C)C(C)(C)CC(O)C(C)C,7.646618843
CC(NN)(c1ccc(N)c(CSF)c1)C(N)F,0
CCC(N)CCC(C)C(C)(CCl)CC(CC)CN,0
C=CC(N)(C(=O)NNOO)C(C)N(C)O,0
CCON(C)C(C)CC,0
CCc1c(C(C)N)cc(C)c(N)c1C,7.410851479
CC=C(C=C(C(C)F)C(O)C(Cl)=C(N)C(C)=N)NCO,0
CCO[N+](C)([O-])[SH](OC(N)O)C(N)CC,0
CCC(C=CC(C)(Cl)OC)CN,0
CC(NF)C(O)NN,0
C=C(N)C(C)OC(N)(O)N(C)C,0
CCC(C)(OS)ONC,0
C=NNC(C)C(NC)PC,0
CCC(=CC(C)N)C(F)CC,6.911114693
CC(OCO)C(CN)=C(N)CN,0
CCOC1=C(CC)C=CC1,0
COC(C)(O)N(C)N(C)OSC,0
CC1CC(Cl)CC(F)C1N,5.955207348
CC(C)c1cccc(O)c1N,8.05118084
COOC(CN)(C(C)OP)C(C)(F)ONO,0
CC(C)c1cc(CN)cc(N)c1N,7.589690685
CSC(C)(CC(C)O)C(C)C(C)C,6.368210793
CCC(O)C(O)CC(C)(Cl)C(C)P,0
CNONC(COC)OCCl,0
COc1c(O)c2cc(c1CSC)O2,0
CC(C)C(N)(F)CP,0
OC1CNO1,0
ONO,0
NC(=CNO)C(F)(F)CNP,0
CCC(C)(O)C(O)CC(CF)C(C)N,4.985447884
CNN1P2C3C(C)(NC)C(N)(NC(C)(O)Cl)C(C)CC2(N(C)C)C31C,0
CCC1(C(N)OC(C)(OCl)C(C)NC)NCO1,0
CCC(C(O)CF)C(CC(N)C1(N)N(C)C(C)(O)C1(O)F)C(C)O,0
CONC1NN(NC(Cl)NO)O1,0
CC1=C(C)C(C)(N)C=C1O,5.900907993
CC(F)=C(C)c1c(C)cc(N)c(N)c1C,0
COCC(N)OC1(N)C(C)=C(O)C(C)C1C,0
CC(N)C1=C(N)C(C2CN(N)O2)=CC1,0
CCC(NO)=C(C(OO)OOCl)N(C)C,0
CCN(SC)N(C)C,0
CSc1ccc(C(C)C)cc1CC(N)N,0
CC(O)(F)ON,0
CC(N)=[N+]([O-])F,0
COOCC(N)C(O)(OON)C1(C)CC(O)O1,0
CNN1OC(C)C1(C)N(C)C,0
CN(C)NNF,0
CCc1c(OC)c(C)c(C)c(N(CS)ONC)c1O[SH](C)N,0
CC(O)C(OC(P)CS)C(CF)OONO,0
CCC(Cl)(CC)C(N)C(Cl)(CNC)OCO,0
CCCOC(C)(CF)C(N)F,0
CC(F)C(CN)NO,0
NC(=CCCCO)CO,0
CCC(N)C1(N)C(O)ON1N,0
CNCC(N)(CO)ON,0
C=CC(N)(OCC)C(C)(C)NC(C)CCC,0
CON(O)Cl,0
COCc1ccc(C)c(F)c1C,7.924471378
CCC(=CCN)CO,7.355165005
CCC(CC)OC,8.970207214
Cc1c2[nH]c(c1N)C2(CO)C(C)N,0
CC(C)C(CN)N(N)C=O,0
CC1(CN(Cl)C(CO)(NCO)C(O)S)OOC1Cl,0
CC(N)=CF,0
Cc1c(N)cc(ON(O)NO)cc1F,0
CCC(C)(C(N)Cl)N1NCC1C,0
Cc1cc(O)c(COC(O)O)c(C)c1O,0
CCc1c(N)cc(O)c(N)c1CC,6.909404755
COC(C)(O)C(C)(C(C)N)C(O)CO,0
CC(ON(CN)ONN)C(N)O,0
CCCC(NF)C1(C(CNO)N=N)CC(C)(F)CCC(C)(O)C(C)CC1(C)Cl,0
CNCC(OC)(ONC)C(=C(C)N)C(N)(F)CF,0
COCN(NO)C(C)N,0
CCN(C)C(C(N)C(C)(O)OC)C(O)(O)NC,0
CC(C)(O)C1(C)C2C3(OO)CP2(C)(C(C)(NCO)C(C)(N)O)C31C,0
C=C[SH](N)NCO,0
NCC1(N)OOC1(Cl)CN,0
C=CN(CO)CC(C)NCC,0
CC1C(O)C(O)C(C)(N)CC(C)(O)C1C,0
COCN(O)P1OC(O)[PH]1(C)CN,0
COC1=C(N)C(C(C)(NO)PC)=C(CN)C1,0
CC(N)C(C(C)N(C)N)C1(N)C23C[PH]1(O2)C3C,0
CC(N)(O)C(F)CCCCCN,0
CC(Cl)N1C2C(N)N1N2C,0
CCC(C)N(C)N(N)P,0
CON(CO)S(C)(O)OC,0
CNC1(OF)C(NCO)C(OON)CC1(O)ONCl,0
CC=C(CNCC)NC,0
C=NC(PCC)C(N)(F)P,0
COC1(N)C=CC(F)=C1OP,0
CNCC(C)N,9.243071556
CCCC(N)(CC(PC)C(C)CO)N=C(C)CC,0
COc1c(O)c(O)cc(CF)c1O,6.506924629
COC1C(C)N(C(C)(N)C(O)Cl)C1N,0
CC(CO)C(O)CCO,7.834884167
CCC(=CN)C(C)NC,3.317670345
CC1(C)C2(N)OC(O)(C3NC1(Cl)C3(N)P)C2P,0
CC1=CC(NN)C(C(C)(C)OO)=C1C(C)C,0
CCCC(C)(O)CC(N)CC(C)(O)CC,7.397790432
CCC(C)c1cc([SH](F)CN)ccc1O,0
COC1CC(C)C(O)C1O,6.870671272
CCC1(C)CCC(C)(NO)C(SC)C1N,0
CC(=P)OCCl,0
CN(C)C(C)(C)C=N,0
CCCC(CNC)(NC)C(N)=O,7.031986713
CON(N)C(C)=C(N)CC(C)O,0
Cc1c(O)ccc(OCF)c1C,8.957107544
COCN(C)N(O)C[SH](C)COC,0
CC1NC(CS)O1,0
CCC(N)=C(C)C,0
CNOC(F)NCOCCN,0
CC(F)C1(O)NC(C(O)O)C1N,0
CCC(CCN)(OC)C(N)(F)C(C)F,0
COC(N)(F)C(C)N,0
CCc1c(NO)c(C)c(C)c(C(C)N)c1C(C)(O)NC,0
CN(O)C1(N)C=C(ON)C=C1C1(C)CCN1,0
COC(=CO)C(C)(O)OC(N)O,0
CPC1(O)CC(N)CC(C)C(C)C1,0
CCc1c(N)c(OO)c(N)c(F)c1OC,0
CCC=C(NC)C(O)NO,0
COCC(N)(C(C)C)C(C)(C)C(F)(CNO)C(CN)C1OOC1C,0
CCC(N)(O)C(N)CN,0
C=C1CCCCC2(C)CC1(C)N2C(C)C,7.100717545
NC(O)(P)c1ccc2cc1O2,0
CN1C(N)CC1N(N)CN,0
COC(O)C(CCO)C(C(F)CC(C)(C)P)[SH](C)C,0
CNC1(C)C(C)=CC=C1NO,0
CCCC(O)C(N)(CC)C(C)COC,6.313126087
CC(C)C(N)C(C)S,7.659260035
CN(N)C(C)(C)O,0
CC1=CC(C)C(P)=C1C(C)(O)CN,0
CCN(NO)C(P)=NCO,0
CN1OC2(CC(OO)O2)N1C,0
C=C=C(C)CCCC,0
CCCC(O)CCO,9.003689766
COCC1CC(CCN)(PC)C(OC)CC1C,0
CCCC1=CCC(C(OC)N(N)O)=C1,0
NOP(N)O,0
Cc1cc(Cl)c(C(S)Cl)c(C)c1C,0
CC(O)N(C)S,0
CC1=CC=C(N(C)O)C1OO,0
CCCNC(Cl)(CC)C(C)(P)N(N)CCl,0
C=Cc1c(C)c(OO)c(N)c(CN)c1NOO,0
CCC1(C(C)C)C(C)(CN)CCC(C)C1(C)N,0
CCCc1ccc(CO)c(N)c1CP(N)CF,0
CCCC(=C(C)OCN)C(CNC)OC,0
CC(Cl)CC(C)(ON)OC(N)(N)CO,0
CC1N2NC1(F)C2(C)CCOO,0
CNC1(O)CCCC(O)C(N)(NP)CC(N)C1,0
CCNC12CC(C)(CNF)CCC(CC)(N(C)F)C(C)C(O1)C2C,0
CCC(CC(CO)PC)C(CSC)C(C)C(C)N,0
COCCON,9.6319381
COCOCC(F)CCS,6.566223621
COC(C=C(C)N)=C(Cl)OO,0
CC(C)C1C(N)CC2(N)C3C(N)N2C13,0
CCCN(NC(C)CO)C(C)CC,0
Cc1cc(P(O)N(C)N)c(C=O)cc1SN,0
CC(C)C(C)(F)CON,7.196487427
C=CC1(CCS)CCC1C,6.414872169
CC(F)C(N)S,0
CCPC1(N)C2(C)CC(C)([SH]2PC)C1(CC)N(C)N,0
CCC(NN)(OF)C(N)(O)OCl,0
NCOC(O)(S)c1ccccc1,0
Cc1cccc(O)c1,9.844201922
CC(C)OC(C)(C)C(C)(C)N,8.105597019
COC(C=C(C)CO)CN(C)SO,0
CC(O)N1OC(N)(Cl)C1C,0
CC(F)C[SH](C)O,0
CCC(F)(S)CC,0
COC(C)C(OC)(C(C)N)C(C)O,4.937493801
COC(C)(N)C(C)(C)C(O)C(C)O,0
CC[SH](C)(CC)(CF)CC(CCCS)NF,0
CC1CCC(C(O)P)CCOC(N)C1C,0
COc1c(C)c(C)c(O)c(C)c1C1(C)CN(C)O1,0
CC1CCC(O)C(N)C(CCl)CC(C(N)CF)C1Cl,0
CNC(C)(NF)C(C=O)COP,0
CSC(O)CCC(O)CC(C)C(C)(C)C(C)(C)CO,0
COC(C)CC(O)C(C)C(S)(CCl)ON,0
CCC(O)(CO)CCl,8.504520416
NCc1cc2[nH]c1C2O,7.49578166
CCC(C)(NC)C(O)(CC)C(F)(CCN)NC,0
COCC(CN(C)OP)(ON)C(C)OP,0
CCC(O)(C(C)O)C(C)O,7.306151152
CCC(Cl)N(N(C)COCO)S(C)=N,0
C=CCCl,9.813953519
CSC(O)(O)OC1(C)C(C)C(CCCl)C1O,0
CCCC(N)(CC(C)C(C)C(C)C)C(C)(N)CC(C)(N)Cl,0
CCCC(C)(C(C)O)C(C)(C)O,7.428634644
CCC1N(CO)NC12ONC2C,0
CN=NC(C)C(P)CO,0
CCC(C)(O)C(C)(F)C(C)PC,0
CCC(O)COC(CCO)C(N)C(C)CC,4.773365974
COC(N)(O)NN(C)F,0
CC(O)N(C)CC(C)(N)OCl,0
CCCOC(C)(C)CC,8.973624229
CCC1OC(C)(C(C)C(C)(C)N)C1C,6.191744804
CNCNOO[SH](N)C(C)(N)F,0
CCC(C=N)C(O)C(C(O)CC=O)N(N)CN,0
CNC(=COC)C(C)(S)N(CS)C(C)OC,0
Cc1c(N)ccc(ON)c1S,7.048335552
CCCC(Cl)C(NC)C(CN)CC(C)(NCC)C(C)F,0
CCC(SO)C(C(F)OCO)C(N)(CC)C(C)C,0
CCCC(OC)C(C)c1cc(OC)c(CO)c(N)c1C,5.941828251
CCS(C)(C)O,0
CC(N)CC(O)Cl,0
CCc1c(C)c(N)cc(C)c1C(C)F,6.950644016
CCC(N)(Cl)CCOC,0
CC(C)OC(C)C(C)(C)CO,7.840806246
COCC1(C)NC(N)(C(C)CON)C1(C)N,0
COc1cc2c(PF)c(c1O)[SH]2O,0
N=CCO,0
C[SH](N)CO,0
CCOC1(O)CC(O)O1,0
CCC(N)C(=C(CCN)OC)C(C)(N)F,0
CC(N)=C[SH](C)O,0
CN(O)C(=O)P,0
Cc1cc(OO)c(C(O)(F)CN)c(CON)c1C,0
CCON(C)OO,0
COC(C)N(C)NN,0
CCC(COC)C(C)(C=O)NC(C)CN,4.75564146
COc1c(O)cc(C)c(NO)c1C,7.044803381
CCC(C)(C)C(C)C(C)(C)O,7.715609789
CC(OP)C(N)P,0
OC1[SH]2NC1(O)S2,0
CC(C)OCONNO,0
CC=C(C)C(CC)C(N)(OO)OO,0
CCC(C)C(N)(O)C(CC)CO,0
CCCC(=C(C)N)C(C)O,0
CC=CC(C)=CN(C)CN,0
CC(O)(O)N(O)ON(N)N(Cl)C(O)CO,0
CCc1cc(N)cc(OC(O)OC)c1O,0
CC(N)C(C)(F)C1(F)OCC1C,0
CCC1([SH]=N)C(C)N(P(C)F)C1O,0
CCNC(C)(O)SC,0
CC(C)CC(OCP)C(C)O,0
CCC1(CCl)C(C)C2CC([SH]2N)C2(C)CC(O2)C1N,0
CN(Cl)NN(N)O,0
CN(F)CC(=O)CN,0
CC(C)C(O)(CCl)C(C)O,7.669383049
CCCC(Cl)(CC(=N)CCF)NC,0
CCN(O)CN,0
CCc1c(C)c(C)cc(CCOC)c1C,7.649656296
CCN1CC(CN)(CO)O1,0
CC(=CCN)C(CN)C(C)(C)N,6.662768364
CCN(C)C(N)(O)CN,0
C=C(C)C(S)N(C)C(=O)S,0
CC(F)(COF)C(F)CO,0
CCC(C)(N)C1(N)CC(C)C(C)C(OC(C)(N)CN)C2(C)PC1(C)C2(C)N(C)O,0
CN(N=O)C1(C)C=CC=C1N,0
CC1CCC(F)=C1S,0
CCNPC(NC)(NNC)c1cc(ON)ccc1N(C)N,0
C[PH]1(C)CCN1O,0
CCC1(NO)C(C)(C)C1(O)N(C)C,0
CCCC(O)(NN)C(N)(CC(OO)C(C)(N)C(O)F)OC,0
C=CC(C)(C)C,9.818157554
CP(C)C(O)OC(C)(C)OCl,0
CCC(C)(O)C(N)O,0
CCc1cc(OC(O)CO)c2c3[pH]p2c13,0
SCC1CCN1,7.959038258
CC(O)NN(C)ON,0
CCNN(C)C(CC)CC(N)CC(N)(CC)CO,0
CCC(O)(C(N)(CCO)C(C)O)C(C)(N)C(C)(C)P,0
C=CC1CC(C)(CCCC)C1Cl,0
C=[SH]1(C)c2c3c(C)c(OC(CC)CO)c(N(O)PC=CN)c2N31,0
CCc1c(C)c(N(N)N)c(OC)c(CF)c1N,0
COCC(O)(CO)C(O)CN,7.099888086
CCC(O)(C(O)=NO)C(S)NC,0
CC(S)C(C)(F)OC(C)(O)NCN,0
COC(CO)NO,0
NCC(N)CP,0
CCC(C)C(C(N)CC)C(C)(C)O,7.089537382
CNSN(C)O,0
CN(CCOS)OCO,0
CCC(C(C)C(OCO)N(P)C(NC)C(C)(C)N)C1(N)CC(C)N1,0
CCc1cc(C)c(N(C)N)c(C)c1C(C)(C)P,0
CC[SH](OC)C(C)(Cl)C(C)CONCl,0
CCC(N)C(C)(O)CCOC,7.813775539
C=C(C)C=C(CC(C)N)C(C)O,6.203472137
CCC(N)(O)C(C)=C(C)C(O)(S)CC,0
Cc1cc(N)c(ONN)c(CS)c1O,0
CCCN(C)c1cc(O)c(NOC)cc1C(N)CN,0
CCc1cc(CN)c(C)cc1N,7.852480412
CSCC(O)=CF,0
CN(N)C(C)(C)N,0
CNN(F)N(CF)ON,0
CCC(OC)c1cc2c3c(c1C)N2C3,0
Cc1cc(C)c(OC(C)O)c(F)c1O,0
NNON,0
CCc1c(N)c2c(N(C)CC)c(c1C(C)NON)O2,0
CCC(C)(O)C(C)C(C)S,7.799095631
CCC(C)C(CCC(C)C(CC)(CN)C(C)N)OCO,0
CC(O)CCC(C)(CN)C(C)OON,0
CONOC,0
CCC1C(N(C)N)C(Cl)(NC)C(C)(F)C1(C)O,0
COC(CCl)NO,0
CCON1C(CNN)NN1C(=O)ON,0
C=CON(CN)CN,0
CC(Cl)(CS)NC=CC(=O)P,0
CCC(O)(F)C(C)CC(C)C(O)(F)CN(C)N,0
CCC(C)(NCl)OF,0
CC(C)(NC(C=N)C(C)(N)OS)PO,0
CC(Cl)C(O)=CN,0
CCC(C)(NCC(C)C)C(C)C(C)N,6.999945164
CC(O)NC(N)O,0
CCCC(C)(NCl)C(C)C,0
NCC=C(OCN)C(N)(N)O,0
CCS1(C(C)(C)CN)c2c(C)cc(O)c1c2C,0
CCN(C=O)PO,0
Cc1cc(C(N)N)c(P)cc1CN,0
CCP(C)C(C)(C)N,0
CCC1(C(C)C)CC(F)(C(C)N)N1,0
CC1=C(C)C(C)(NO)C(C)=C1N,0
CO[SH]1(OO)(C(O)(F)NN(N)CO)c2c3c(N)c(C)c(C(C)C)c2N31,0
C=C1C(C)(N)N(OOC2(CNC)CCN2)C1(S)COC,0
COc1cccc(O)c1CCC(C)CN,6.782426834
CCC(C)C(N)(F)C(C)N,0
CCN(NC)C(NNP)(OC)C(C)(NC)OC,0
CCC1N2OC1(O)C2(C)F,0
CN(CO)N1CC(F)(CC(N)ON)O1,0
O=C1OCC1CNO,0
Cc1cc(C=CCF)c(C)c(C)c1F,6.884082794
CC(O)CC(F)(ON)ONC(C)O,0
CCC(O)O,3.960402966
CC(N)(F)N(F)Cl,0
CCC(C)(N)CC(=O)O,8.963710785
C=CC(C)=N,0
CCC(CC(C)O)OC,7.273586988
CCC(C)N(CO)C(C)(O)O,0
NCC=S,6.40635252
Cc1ccc(N(C)N)cc1NP,0
CC=C(O)SC,0
C=C(C)CC=N,0
CCC(CN(C)CF)(C(F)F)C(Cl)NC,0
CCCC(=CCN)C(OC)C(N)F,0
CC12CN(C1O)C2(F)N(Cl)CN,0
CNNN(C(N)C(C)NCN)N(C)NO,0
CNN(C=C(N)CN)NC,0
Cc1cc(CO)c(C(N)O)c(CO)c1N,0
CCNC1(NNC)CC(C)(O)CC1OP,0
CNCc1c(N)cc(C)c(OCC=N)c1CS,0
CCN(O)c1c(NC(O)NOOCOC)cc(O)c(C)c1N(C)CCO,0
COc1ccc(ON)cc1C,5.522074699
CNOC(ON)(C(N)O)C(C)CC(C)N,0
CC(ON(C)O)c1ccccc1N,0
CCC(C)C(NO)=C(C)N,0
Cc1cccc(C)c1C,9.626603603
CCOC1(C(F)NF)CCCC(N)(N(N)Cl)CCC(N)(N)C1(F)CC,0
CC(N)(N)O,0
CC(CN)(NN)C12OC1(N=CCN)C2(C)O,0
CCC(C)(N)NC,0
CCN1CC(C)O1,0
CCCC(CF)C(F)Cl,6.508843899
Cc1cc(NO)c(N)c(N(C)N)c1C,5.774930954
COc1c(C)c(CF)c(N(C)F)c(C)c1N(C)N,0
C=CC(CCO)(SS)C(C)C(F)P,0
COC1=C(O)CC(C)(N)C1N,0
CCS12(=O)CN(N1Cl)P2(C)(CCNOO)N(C)F,0
CCN(C)c1c(N)c(N(C)O)c(N)c(OOC)c1C(C)C,0
CCC(=O)C(C)(C)C1(C)CCO1,7.321012974
CNC(C)NN(N)O,0
CSC(N(C)O)(N1NC(C)(N(C)F)O1)C(C)(NN)C(C)N,0
CCC(ON)C(NN)N(C)N,0
CN(NN)c1ccc(O)cc1CN,0
CC1(N)C(C)(S)C(O)(S)C1(CCN)C(=N)CN,0
CN(Cl)C1=CC(N(C)O)C(O)=C1CC=N,0
Cc1ccc(CO)cc1,9.851256847
OCC(O)O,0
CCC(C)(O)CO,9.348739862
CNc1cc(C)c(N)c(N=O)c1N,7.544726372
COC(=N)C(O)(Cl)C(C)CO,0
COc1c(O)c2n3c1C2C3C=N,0
C=CC(CN)CC(O)C(CC)(CC)CC,6.573263168
CC1=C(N)C(PN)=CC1C,0
CC(N)CC(C)COS(C)(O)CN,0
CC(C)C(C)(C(N)N)N(C)O,0
Cc1c(F)c(C)c(C(C)(N)F)c(CO)c1NO,0
CCN(CC(C)(CC)C(C)(O)C(S)C(NC)C(O)S)NN,0
COC(N)(CO)C(N)O,0
CC1=C(O)C(O)=CC1C,5.997149944
C=C(C)c1c(CC)c(CN)c(N(C)NC)c(ON)c1OC,0
CCC(C)c1cccc(N)c1OC,8.522544146
CCc1c(C)cc(CC(C)O)c(C)c1O,7.259735584
COC(C)(N)C(OOC(C)OO)C(O)CO,0
COC(C)(O)C(O)(O)CO,0
CNC(CCO)C(C)C,8.665631533
COON(CC=N)C(C)=C(OC)C(C)N,0
CCC(O)[SH]1C2(ONC2O)C2(F)NC(C)(NC)C12NO,0
C=C(O)c1c(O)cc(C)c(O)c1NCC,0
CC1CCCC(CN)(NN)C(O)C(C)(N)C(O)C1,0
C=NC(C)(CNN)C(C)(O)C(CC)=NC,0
CC[SH]1CC(O)C1CCl,0
NON(O)C(N)NO,0
COC(O)(F)CN,0
CC(N)(O)CC(N)F,0
C=[N+]([O-])N(C)N,0
CCC1(Cl)CC1,8.474473953
COC(C)(N(C)C)C1(N(C)SC)OC(C)C1Cl,0
CC1CN([PH](N)(CN)N=O)O1,0
C=C(C)C(Cl)C(CO)C(C)(N)C(F)(S)ON,0
CC(CN)(OF)C1CC2(NNO2)N1,0
C=CC(C)C(C)(CN)COO,0
CC1(O)CCCC(C)(O)C1N,6.89919281
C1OOO1,0
COC1(C(C)(C)N)CC1(C)OF,0
CCCC(N)CCC(O)C(C)(C)C(N)(P(C)N)C(C)(O)N(C)F,0
CNNC(C)(C)C(C)C(O)=CN,0
CC[SH](O)C(O)(C(=O)F)C(OC)C(C)N,0
OC(S)Cl,0
CN(COO)OCl,0
CCCN(NC)C(=CN)CC,0
CNC(O)(CO)C(OC)C(ON)C(C)(C)C(N)N,0
CN(O)NF,0
COC(O)C(CF)CS,0
CC(C)(F)C1(N(O)N(ON)OOCF)N(CF)CC1(C)C,0
CCC(CCCO)C1CC(C)(C(C)CC(C)[SH](N)CO)O1,0
C=C(O)C(C)(CN)N(N)NC,0
CC1C(N)(C(=N)N)CC1(C(N)N)[PH](C)(C)O,0
CCC1(CCNC)CS(O)(C(N)O)N1,0
C=C(C)C(C)(O)CC1(ON)CCC(C)(N)C(Cl)(CC(C)O)C12CC(N)(CO)O2,0
Cc1cc(CO)ccc1CNN,7.972486496
CC(N)(O)C(C)(C)NOCCl,0
CCCC(C1CC(F)(CC)O1)C(CC(C)P)(C(O)CC)C(N)SC,0
CC=CC(O)(CC(N)CC)C(C)(O)Cl,0
CCN(Cl)C(F)(NC)ONPS,0
CCONC(C(C)C)C(C)(O)OCO,0
C=C(C)C(C)(ON)C(NN)=C(C)O,0
CSOc1c(N)cc(O)cc1Cl,0
CCCC(O)=C(CN)CC(C)O,7.082781553
CCNCl,0
C[SH]1C2CN1C2(C)N,0
